AGE,HG_NM,POLY_NM,RESULT_VOTE_MOD,BILL_ID,BILL_NAME,VOTE_DATE,BILL_NO,BILL_URL
20,신동근,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김정호,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,서삼석,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박재호,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정춘숙,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이철규,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,고용진,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이만희,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,기동민,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,송갑석,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,강길부,무소속,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김동철,민생당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,심재권,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,심재철,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박주선,민생당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김영춘,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정갑윤,미래통합당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,주승용,민생당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,한선교,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,유승민,미래통합당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이종걸,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,최교일,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤종필,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤상직,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이수혁,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤일규,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,유민봉,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이종명,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정유섭,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,문진국,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,백승주,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이은권,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,손금주,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이상돈,민생당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,조훈현,미래한국당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,임재훈,민생당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이용주,무소속,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,장석춘,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤영일,민생당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박경미,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김종석,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김규환,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김해영,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이석현,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,강석진,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이훈,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,채이배,민생당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,염동열,미래한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤준호,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정태옥,무소속,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김한정,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김민기,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박완주,무소속,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이상민,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,황희,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤호중,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이종배,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,홍영표,새로운미래,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김영진,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김경협,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,강병원,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,인재근,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,어기구,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,임이자,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,심상정,정의당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정성호,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,조정식,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,안민석,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,노웅래,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박병석,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,설훈,새로운미래,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박성중,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,주호영,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,홍문표,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤재옥,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,우상호,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,진선미,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,한정애,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,홍익표,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박덕흠,국민의힘,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김태흠,국민의힘,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,윤관석,무소속,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박범계,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,정동영,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박주민,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이언주,더불어민주당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이완영,자유한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,박인숙,미래통합당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,이장우,미래통합당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,엄용수,자유한국당,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김경진,무소속,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,추미애,더불어민주당,불참,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
20,김학용,국민의힘,찬성,PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3,중소기업협동조합법 일부개정법률안(대안),20181123 105941,2016535,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R1S8Q0Y9V1J8A1D1N2C2B2L6J7A2V3
