AGE,MONA_CD,BILL_NO,BILL_ID,RESULT_VOTE_MOD
22,TQP7167T,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,0R68099X,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,EBH1101V,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,TCP9838Y,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,8JG4358H,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,WI719547,2201312,PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0,찬성
22,URV1689Q,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,GJ56729D,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3TP65086,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,JNL7001A,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,4X525582,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,GP07421U,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,A0P4646G,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,Y0X4618N,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,불참
22,1SR94244,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,N2P9317N,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,WI719547,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,X639721U,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,UOS16250,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,불참
22,NLS46526,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3C23171A,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,O7R5461J,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,AFH96856,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,6RD62559,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,O6D8329R,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,K5F2023J,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,DAV7257X,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,G152611B,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,불참
22,5TQ6306B,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,JG77046J,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,QUR40502,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,PYA8594I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,D9I3309M,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,HVV5250J,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,M4O5221T,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,25G2571T,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,51A45980,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3LP22204,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,V2R7430Z,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,불참
22,YOG1280B,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,DWK26447,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,NUB4941Z,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,VDN5593C,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,KFM1081G,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,YM42715P,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,REG96285,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,T3E4932G,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,URX8075K,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,6VC83722,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,X7E7893P,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,RC885085,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,KNP22261,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,9HE7226N,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,ZKB18611,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,HFV52269,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,EFU76868,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,N378078V,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,RJH6314D,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,RG972910,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3OQ8273H,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,B7789327,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,5762459L,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,7GW5372Y,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,T9E37304,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,WXJ8352N,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,G6W8250J,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,MDC3257K,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,8A05621B,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,95J3282H,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,KBK8836C,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,0698755I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,EB16073M,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,8UC4779G,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,80C5885Z,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,8O34202I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,1S05899F,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,T4I4862D,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,YGB8604T,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3NI5978A,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,88O1334C,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,NB64509Z,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,ANS8383S,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,HHB5652A,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,8TU8443O,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,6K79158C,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,GRP3908I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,42K7317Y,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,RAJ1024Z,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,JSA8739I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,IUX1829H,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,3UI95829,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,QWL7778X,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,J1G57517,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,RMC1840P,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,LYY5513O,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,CCU1009B,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,MU69217P,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,NQO7187X,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,DAY6557K,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,7469929V,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,OFE45081,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,DMP1439I,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,AEO5706C,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,ZW43496R,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,CK143054,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,찬성
22,9901388T,2202911,PRC_L2L4T0U8S1T2R1Q0Q4Y1Y3X9Y7W0U6,불참
22,JG77046J,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,QUR40502,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,PYA8594I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,URV1689Q,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,D9I3309M,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,HVV5250J,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,M4O5221T,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,5TQ6306B,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,25G2571T,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,51A45980,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3LP22204,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,V2R7430Z,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,YOG1280B,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,DWK26447,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,NUB4941Z,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,VDN5593C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,KFM1081G,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,YM42715P,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,REG96285,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,URX8075K,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,6VC83722,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,X7E7893P,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3TP65086,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,RC885085,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,KNP22261,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,9HE7226N,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,ZKB18611,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,HFV52269,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,EFU76868,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,N378078V,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,RJH6314D,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,RG972910,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3OQ8273H,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,B7789327,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,5762459L,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,7GW5372Y,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,T9E37304,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,WXJ8352N,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,G6W8250J,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,MDC3257K,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,8A05621B,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,95J3282H,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,KBK8836C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,0698755I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,EB16073M,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,8UC4779G,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,80C5885Z,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,8O34202I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,1S05899F,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,T4I4862D,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,YGB8604T,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3NI5978A,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,88O1334C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,NB64509Z,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,ANS8383S,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,HHB5652A,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,8TU8443O,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,6K79158C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,GRP3908I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,기권
22,42K7317Y,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,YN160848,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,RAJ1024Z,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,JSA8739I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,IUX1829H,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3UI95829,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,QWL7778X,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,J1G57517,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,RMC1840P,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,LYY5513O,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,JNL7001A,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,4X525582,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,CCU1009B,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,MU69217P,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,NQO7187X,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,DAY6557K,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,GP07421U,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,A0P4646G,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,7469929V,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,OFE45081,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,DMP1439I,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,AEO5706C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,ZW43496R,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,기권
22,CK143054,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,9901388T,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,Y0X4618N,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,불참
22,1SR94244,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,0VU8517U,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,M0A1658U,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,HSW1214Q,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,3BC6890E,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,ZDR63255,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,VZA76236,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,기권
22,QQ429063,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,UF53617M,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,7YC6702R,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,8XE7026P,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,5765663F,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,WJL30106,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,5KV96424,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,NXB3178C,2203249,PRC_X2V4W0U8Q2Q2P0P9O1O3N0N5V2U6U1,찬성
22,JG77046J,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,QUR40502,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,PYA8594I,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,URV1689Q,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,D9I3309M,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,HVV5250J,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,M4O5221T,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,5TQ6306B,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,25G2571T,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,51A45980,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,3LP22204,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,V2R7430Z,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,YOG1280B,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,DWK26447,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,NUB4941Z,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,VDN5593C,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,KFM1081G,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,YM42715P,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,REG96285,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,T3E4932G,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,URX8075K,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,6VC83722,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,X7E7893P,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,3TP65086,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,RC885085,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,KNP22261,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,9HE7226N,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,ZKB18611,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,HFV52269,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,EFU76868,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,N378078V,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,기권
22,RJH6314D,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,RG972910,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,3OQ8273H,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,B7789327,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,5762459L,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,7GW5372Y,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,T9E37304,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,WXJ8352N,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,G6W8250J,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,기권
22,MDC3257K,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,8A05621B,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,95J3282H,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,KBK8836C,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,0698755I,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,EB16073M,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,8UC4779G,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,80C5885Z,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,불참
22,8O34202I,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
22,1S05899F,2200241,PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5,찬성
