url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2S0D0J4B2L7W1Q1N3P9T4Y5L9L3S8,[2024869] 디지털성범죄물 근절 및 범죄자 처벌을 위한 다변화된 국제공조 구축 촉구 결의안(이원욱의원 등 24인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2V0Y0Y3U0U5Z0T9J3C0W2W2B8O2S6,[2024738] 2020년도 신용보증기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1B6Q1M2Q2Q8A1F4X1I2Q2R6G0E6B9,[2004742] 평창동계올림픽 및 국제경기대회지원 특별위원회 활동기간 연장의 건(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1I9F0C3N2Y7U1S9C1K6Y3G3S4F5H9,[2019425] 2018년도 행정안전위원회 국정감사 관련 감사원에 대한 감사요구안(행정안전위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1F9L0E8M2H0M1Y4A3U5N0D6W8G6M5,[2022037] 대한민국과 카자흐스탄공화국 간의 수형자 이송 조약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1G6T0T9A0O9Y1D4L4J8N3N9G0E4G3,[2002269] 북한의 제5차 핵실험 규탄 및 핵폐기 촉구 결의안(외교통일위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1J7O0Q6O2B7A0X7I3P1K1F0P7C2L8,[2007604] 평창동계올림픽 및 국제경기대회지원 특별위원회 활동기간 연장의 건(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1F7Z0K5R3X1T1I0C0P2U4Z7W3R5V1,[2007102] 2016회계연도 예비비지출 승인의 건(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1J9L1E0U1Y1U1X0Z4I0U5L3N7C8C0,[2022862] 국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1R6Q0Q7Z0J5Z1I7C2M3X3V7S1G6D6,[2000690] 민생경제 특별위원회 구성결의안(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1K8L0N2A0I7B1D3Q3S7Y3K7K5P8X2,[2011803] 2018평창동계올림픽대회 및 동계패럴림픽대회의 성공적 개최와 올림픽정신 구현을 위한 국회 특별 결의안 채택의 건(정세균의원 외 1인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1T9N0H4M2H5Y1N0L0C0A5N2H8T8B6,[2020010] 2019년도 방송통신발전기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1X7L0J6W0L7N0D9Q5X3M5W2P7D2X4,[2007218] 2017년도 기술보증기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1Z7K0N6X3R0O1S3J1X1L3F2O3R1C7,[2007708] 2016회계연도 한국방송공사 결산 승인안(방송통신위원회)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1Y7X1G2T2B9P1W2D4G7C0W3D3X8K7,[2011154] 평창동계올림픽 및 국제경기대회지원 특별위원회 활동기간 연장의 건(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1Z9V0B3S2X5L1E5Y5B0Z1W0F6R2D1,[2019382] 네덜란드산 쇠고기 수입위생조건안 심의결과보고서 채택의 건(농림축산식품해양수산위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2R0I0Y3G0S4J1G1T0V0S5M4Q3U6D3,[2024891] 독점규제 및 공정거래에 관한 법률 일부개정법률안(정무위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Y0F0C1N0G9K1M7L5T1S2X9B9Y4J7,[2024498] 의사일정 변경동의의 건(윤후덕의원 등 129인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1D8B1B2C2J7J1A7O2Q2I0J3M8D7P0,[2017815] 정치개혁 특별위원회 활동기간 연장의 건(의장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1H6Q0W6Y1G4M1M7G5P1W3C4Q6G2X5,[2000240] 대한민국과 타지키스탄공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1I6Z1L0N1H4B1J6R2E1Q3D5N8P8G4,[2002644] 중국어선 불법조업 근절 대책 촉구 결의안(농림축산식품해양수산위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1C6U0R5J3X1B1L1A0W9I2S5W8K6M0,[2000054] 2015회계연도 예비비지출 승인의 건(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H1J9H1F1Y2D9M1X0C3X2R0Q2Z9Q9H3,[2024074] 국회청원심사규칙 일부개정규칙안(국회운영위원장)입법예고중
