url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2W0Z0G7K0B3M1N0J5I5Q1Q7D2Q4G4,[2101378] 대한민국 정부와 캄보디아왕국 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 및 조세회피 예방을 위한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2A1R0Y2B1X9W1A5K4T1J4B3N4W5T7,[2108397] 감염병의 예방 및 관리에 관한 법률 일부개정법률안(대안)(보건복지위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2A0S1X2K0A1G0V8X5I6O2T4C3S4G2,[2105945] 주류 면허 등에 관한 법률안(대안)(기획재정위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2F2R0A7U0B6S1J3E3Q7S1H7P7K9Y5,[2116324] 발달장애인 참사 대책 마련을 위한 촉구 결의안(강선우의원 등 178인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2G3S1H1S0V9F1Q4S1K3W5D9Q1U9X9,[2125314] 의사일정 변경동의의 건(박주민의원 등 168인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2G3N1G1O0Z9X1E4N1V5P1F3U1K2V1,[2125315] 의사일정 변경동의의 건(박주민의원 등 168인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2R1X0N4I1Y3T1K1S4Q0Y1I6L7T0P5,[2109425] 대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정 제5조에 대한 특별조치에 관한 대한민국과 미합중국 간의 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2S1R0F9K1T0H1I8F0M6P2R1T7H3O8,[2112511] 일본 정부의 '군함도 등 일본 근대 산업시설 한국인 강제노역'에 대한 유네스코 세계유산위원회 권고이행 및 후속조치 재이행 촉구 결의안(대안)(외교통일위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2L0E0A6G0S4W0T9W5O4K0R6H6X4O9,[2100157] 2020년도 양성평등기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2V3N0A2D1C3R1Y9H4H0F4O9J9S6Q8,[2119997] 튀르키예ㆍ시리아 지진 피해 희생자 추모 및 복구 지원 촉구 결의안(대안)(외교통일위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2S1T1J2D0M1D2X1H3H3L3H2Y2M6N4,[2113795] 국회정보공개규칙 일부개정규칙안(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2W0H0K9K1W1N0K9V1A1Y5J2E7J6E3,[2103754] 2020년도 고용보험기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2A3X1W0H1M8R0R9X4X0D0Y4D9W9V8,[2125121] 국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2F3P1L0I1Y8E0C9X4F1G1E4U6X5U0,[2125122] 국군부대의 소말리아 아덴만 해역 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2F2T0Q5A3V1B1Q7A2I9H3E3K4C6I4,[2115802] 2021회계연도 예비비지출 승인의 건(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2N2E0R2M2Q3Y1M4M1U3T1S9K8J8G6,[2114818] 대한민국 정부와 캄보디아왕국 정부 간의 자유무역협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2S1D1N2H0O1R2K1A3Z4U4E5B7B5P5,[2113794] 공직자윤리법의 시행에 관한 국회규칙 일부개정규칙안(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2R1X0T7I1K6D1M8D2T1J0X0W8U3N0,[2111585] 국가정보기관의 불법사찰성 정보 공개 및 진상 규명과 재발 방지를 위한 특별 결의안(대안)(정보위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2T0K1E2D0J8O1U6S0O0J2K3V1E4D5,[2106279] 고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안(대안)(환경노동위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2V1C0H1E1T1T1A0J0O7H0N1D4V5R9,[2107518] 유엔 강제실종보호협약 비준동의안 제출 촉구 결의안(전용기의원등10인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2V1U1N0M2U1K1Z4G2Z9D3K1G1B4K0,[2112912] 국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2X2N1I2P0J8U1X2L4B0I0L4J0H8X1,[2118807] 인구위기 특별위원회 구성의 건(의장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2X1E1B0Y2F1E1V4K2X8F2E0K9V9E1,[2112911] 국군부대의 소말리아 아덴만 해역 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2Z1M0L9Z2Q9S1O5V3Y2M2A7M3E0V2,[2112736] 국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2A4M0S5C2L8V1E3V4Q6P1U7N1Z5U6,[2126688] 의사일정 변경동의의 건(박성준의원 등 155인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2B0G0K6P0E1C1Y5S1L3J4L1S6D8Q9,[2100031] 2019회계연도 한국교육방송공사 결산 승인안(방송통신위원회)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2C0J0Q6N0F4Y0Q9Q4O1K5U0D5Z3W2,[2100126] 2020년도 산업기반신용보증기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2E3C0B9A0W1I1P0A4U2O0P5D3P2L2,[2124133] 2024년도 임대형 민자사업(BTL) 한도액안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2G2J0X5N1L3R0D9D5B9Z3H3L4B8I4,[2115588] 2022년도 소상공인시장진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2H3P0K2E1X7X1Q0Z0A6Y1K8G7U9J8,[2120073] 한미동맹 70주년 기념 양국 관계 지속발전 촉구 특별 결의안(위원회안)(외교통일위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2P4E0G5I2B8Z1Z3R5J0X5D5P0F8C2,[2126692] 의사일정 변경동의의 건(박성준의원 등 155인)입법예고중
