age,title,bill_id,bill_number,content
21,워싱턴 추모의 벽 건립 기념과 이를 계기로 한 한미동맹 지속 발전 촉구 결의안,PRC_F2A2P0W8N1W1Z1U7P5Q4A4V9O4U7V8,2117250,
21,정치개혁 특별위원회 구성의 건,PRC_Q2Y2P0D7S2W2Y1P3W4D7A2D3R6N7P5,2116616,
21,주류 면허 등에 관한 법률안(대안),PRC_I2A0S1X2K0A1G0V8X5I6O2T4C3S4G2,2105945,
21,국회에서의중계방송등에관한규칙 일부개정규칙안,PRC_T2G1E1S2E0P1O2E1B3D3E0T6D7M7K7,2113796,
21,북한 탄도미사일 도발 규탄 및 중단 촉구 결의안,PRC_S2Q2L1E1L0R4O0E9K1Y2U3B7X5X0Z7,2118120,
21,강제실종으로부터 모든 사람을 보호하기 위한 국제협약 비준동의안,PRC_O2Y2C0F7B2M1A1L7B2A3Y5R7S3D4A7,2116598,
21,동해 표기 촉구 결의안,PRC_H2G3G0C9C0A5B1A5Y1Z5G0H7F0G5E6,2124297,
21,기상산업진흥법 일부개정법률안,PRC_K2V0S0W6L2C6I1S6F3A4H1U4C4S9H7,2101081,
21,대한민국 정부와 뉴질랜드 정부 간의 사회보장에 관한 협정 비준동의안,PRC_M2M0R0X7Y0N3G1O0H5H0Z2F8F8I2F2,2101373,
21,국군부대의 「국제연합 남수단 임무단(UNMISS)」 파견연장 동의안,PRC_K2S1Y0G9N2R9A1W5K3F2O4M7Q4I4I3,2112737,
21,공공보건의료에 관한 법률 일부개정법률안(대안),PRC_G2Y1Q0I2O1J9E1A3X1H0T0A0Q5J1L6,2108396,
21,용산 이태원 참사 진상규명과 재발방지를 위한 국정조사계획서 승인의 건,PRC_G2Q2Y1U1O2A4Y1P6I1W4M5U8S1Q8S4,2118461,
21,의사일정 변경동의의 건,PRC_F2H3O0U4T1T3G1X5F2J6P1X1J5J4O4,2121341,
21,부정경쟁방지 및 영업비밀보호에 관한 법률 일부개정법률안(대안),PRC_G2B2Z0N9M2D1O1Z5F4X9M4B3D4Y7D1,2120226,
21,대한민국 정부와 이스라엘국 정부 간의 자유무역협정 비준동의안,PRC_O2X2Q0T1B2U6Z1K0I3S1Y5C2Y9A9H6,2114564,
21,형사사법체계개혁 특별위원회 활동기간 연장의 건,PRC_P2S3X0G1B3Z0O1R1T3B4U0K1U4G3I9,2119685,
21,의사일정 변경동의의 건,PRC_Q2H4P0F5K2F8K1L3Z5O1L3Y6I0H8C6,2126693,
21,대한민국과 중화인민공화국 마카오특별행정구 간의 형사 사법공조 협정 비준동의안,PRC_C2F0F0X7T0M3W1X0I5A6W2J3H6P3M6,2101379,
21,국군부대의 소말리아 아덴만 해역 파견연장 동의안,PRC_X2I0P1J0J1O2W1P4O5A2T2Z5K3H6J6,2104481,
21,혈액관리법 일부개정법률안(대안),PRC_F2G1L0O2S1A9B1B1S3B8M5A7P0L1R7,2108394,
21,관동(關東) 대지진 조선인 학살사건에 대한 일본 정부의 진상규명 및 사죄 촉구 결의안,PRC_M2T3V0T9T1S1Q1R0Y2Z4X5Y8W1X9V9,2124426,
21,대한민국 정부와 캄보디아왕국 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 및 조세회피 예방을 위한 협정 비준동의안,PRC_H2W0Z0G7K0B3M1N0J5I5Q1Q7D2Q4G4,2101378,
21,쌍용자동차 국가손해배상 사건 소취하 촉구 결의안,PRC_M2B0Y0X9A2F1D1I1R0M7L5P7V7G3G1,2104073,
21,UN 장애인권리협약 선택의정서 비준 촉구 결의안,PRC_O2L1H0R3O1W5J1D8T0W6L4Y0I9A4U3,2109233,
21,정치개혁 특별위원회 활동기간 연장의 건,PRC_Y2N3I0O4L2J7K1E3V1W2C3W2L2Z9K7,2121685,
21,학교용지 확보 등에 관한 특례법 일부개정법률안(대안),PRC_E2T0O1K1V2L5K1G1Q1B5M5Q6K7F3B7,2106054,
21,만인의총 역사 교과서 등재 촉구 결의안(문화체육관광위원회),PRC_N2D2Z1J1Q0N8K2I0M2K7J1B2A5H2V8,2118228,
21,대한민국 정부와 필리핀공화국 정부 간의 사회보장에 관한 협정 비준동의안,PRC_B2V0G0Q7U0E3X1S0B4I9V3V7D6I1E4,2101372,
21,결사의 자유 및 단결권 보호에 관한 협약 비준동의안,PRC_S2E0Q0S7S1F4K1H0X1P7P1M0U2Z7W0,2101882,
21,국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안,PRC_Z2C0C1T0E1L2C1E4N5K2B4I7T4F6G4,2104482,
21,의사일정 변경동의의 건,PRC_X2M4M0O5Z2R8X1B3A4X9L2H4L2B2L7,2126690,
21,국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안,PRC_U2O3I1X0L1A3U1C0L0Y9P2Z4H6C8B6,2125100,
21,대한민국과 파키스탄이슬람공화국 간의 수형자 이송에 관한 협정 비준동의안,PRC_W2S1X1N2U2N8N1L1R2A3I2M9Y8T6D8,2114122,
21,국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안,PRC_S2O0C1C0N2I1A1L5R2F8J1O4R9K7W6,2104589,
21,의료기기법 일부개정법률안(대안),PRC_U2J1N0Z2W1R8D2K0D5Y5K2R7P3Q9U0,2108389,
21,지방대학 및 지역균형인재 육성에 관한 법률 일부개정법률안(대안),PRC_C2V1E0B2B1T8T1R5I4G6V3Y2N1C3T3,2108341,
21,국회법 일부개정법률안(대안),PRC_E2T1E0I8E1J8L1K4Y1K6W2J7M6X8G2,2112202,
21,국회청원심사규칙 일부개정규칙안,PRC_F2F1R1Y2G0H1M2U1P3E0G2X6N6L7V1,2113802,
21,국군부대의 「국제연합 남수단 임무단(UNMISS)」 파견연장 동의안,PRC_L2X3B1W0B1P3N1E0K0P7G2L6I9Z3V8,2125099,
21,기후위기 특별위원회 구성의 건,PRC_T2X2S1A2H0W8F1Y2D4G1I0G2R5I0O1,2118808,
21,국회정보공개규칙 일부개정규칙안,PRC_I2S1T1J2D0M1D2X1H3H3L3H2Y2M6N4,2113795,
21,도쿄올림픽조직위원회의 일본 영토지도 내 독도 표기 규탄 결의안(대안),PRC_Z2M1H0N6U3T0U1S4Z1E4L1G3P8L2E9,2111221,
21,교원의 지위 향상 및 교육활동 보호를 위한 특별법 일부개정법률안(대안),PRC_V2C1S0G2F1L8F1A4O3E9L0J1N7W4C7,2108342,
21,국제항로표지기구에 관한 협약 비준동의안,PRC_D2T2L0B7Y2N1W1Y7D2H6V2N7S0U0H9,2116599,
21,대기관리권역의 대기환경개선에 관한 특별법 일부개정법률안(대안),PRC_X2S1P0R2Z2D3L1C9H5D9L1F1T3N0E3,2108890,
21,의사일정 변경동의의 건,PRC_F2O4R0S5L2F8D1N7D4K9Q5U0N8K8M2,2126704,
21,이스라엘-하마스 무력충돌 관련 민간인 보호와 사태의 평화적 해결 촉구 결의안(대안),PRC_U2P3P1D2R0R8X1F1A1F3N3R9P5O6G6,2125870,
21,의사일정 변경동의의 건,PRC_W2J2L0Z9P2O9A1F0B5P3F3S3D7Z6B9,2117608,
21,한ㆍ영 수교 140주년 기념 양국 관계 지속적 발전을 위한 특별 결의안,PRC_W2F3F1D1E2C8B1B8J3K0I3J5H9H1G3,2125646,
21,한미동맹 70주년 기념 양국 관계 지속발전 촉구 특별 결의안(위원회안),PRC_K2H3P0K2E1X7X1Q0Z0A6Y1K8G7U9J8,2120073,
21,사법개혁 특별위원회 명칭 등 변경 및 활동기간 연장의 건,PRC_L2V2E0Y7M2Q2T1R3H4O6O4C9I7M6H3,2116615,
21,국가정보기관의 불법사찰성 정보 공개 및 진상 규명과 재발 방지를 위한 특별 결의안(대안),PRC_J2R1X0T7I1K6D1M8D2T1J0X0W8U3N0,2111585,
21,이란 여성 인권 시위에 대한 폭력적 진압 규탄 및 평화적 사태 해결 촉구 결의안(대안),PRC_G2J2U1Y2Q0U5E1C0Y0K5Y5H6R7X8P8,2118696,
21,의사일정 변경동의의 건,PRC_T2B3P0I6J3E0W1G5I1I2D3E7N8X8A9,2123013,
21,의사일정 변경동의의 건,PRC_Y2A3Q0D2Z0I8D1A3E3A9V5J2X8V8I8,2119899,
21,용산 이태원 참사 진상규명과 재발방지를 위한 국정조사특별위원회 활동기간 연장의 건,PRC_U2S3J0A1W0Q5E1Z8Z1I2F4C8O0P9T5,2119350,
21,기후위기 특별위원회 활동기간 연장의 건,PRC_H2U3K1C1V1Q6X1H8P2Y6W3D2X6U4P3,2125509,
21,국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안,PRC_X2G2N0A9L2Q9N1H8D0P0U0D0Z4B5H0,2117637,
21,2021년도에 발행하는 한국장학재단채권에 대한 국가보증동의안,PRC_W2R0C0H9Q0L3Z1Z0M0K4H3B9Y5M5O0,2103478,
21,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안(대안),PRC_F2K2M1J1B3R0X1H1G1N4Z0P0K6N4J3,2119185,
21,일본 정부의 사도 광산 세계유산 등재 추진 결정 철회 촉구 결의안,PRC_Q2Z2V0V2Y0Y7O1O5R4V6O5K9T5N7V3,2114734,
21,첨단전략산업 특별위원회 구성의 건,PRC_P2S2Y1I2G0U8T1N2W4O2Y3D6E4E7E1,2118809,
21,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안(대안),PRC_J2T0K1E2D0J8O1U6S0O0J2K3V1E4D5,2106279,
21,연금개혁 특별위원회 구성의 건,PRC_S2W2S0Y7V2G2S1S3D4M9R0U7E1E0H5,2116617,
21,발달장애인 참사 대책 마련을 위한 촉구 결의안,PRC_I2F2R0A7U0B6S1J3E3Q7S1H7P7K9Y5,2116324,
21,미얀마 군부 쿠데타 규탄 및 민주주의 회복과 구금자 석방 촉구 결의안(대안),PRC_N2A1F0F2E2F5S1S5I4X7O5A3K3B1F4,2108338,
21,한-독 수교 140주년 기념 양국 관계 지속적 발전을 위한 특별 결의안,PRC_D2A3L1K1L1K0I0Q9P3O7P4N2V1U2S2,2125542,
21,2023년도 문화체육관광위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,PRC_Z2B3Z1M1L0R8V1B0C3W6K2N7L9X0X1,2125303,
21,의사일정 변경동의의 건,PRC_B2M3N1C1E0X9X1G4O1M4R4H6E2F4Z1,2125316,
21,제409회국회(임시회) 회기결정의 건,PRC_M2D3D0I8X2Q4G1J3M4X9Q2K6B1H5F0,2124003,
21,국군부대의 「국제연합 남수단 임무단(UNMISS)」 파견연장 동의안,PRC_K2R0K1L0F2V1C1I5B2G8Z4Z3Y9P4P2,2104590,
21,기후위기 비상 대응 촉구 결의안(대안),PRC_W2E0Q0O9N2C1G1F8S3A2G4P9U0M8K6,2104133,
21,단결권 및 단체교섭권 원칙의 적용에 관한 협약 비준동의안,PRC_S2B0M0R7G1O4V1S0I1R7B3C6V3C5P4,2101883,
21,2030 부산세계박람회의 성공적 유치 및 개최를 위한 결의안,PRC_H2H3Q0P3W1P5L1S0Q1N8E4L9J8O8U8,2120677,
21,미국 신행정부 출범에 즈음한 한미동맹의 미래 발전을 위한 특별결의안(대안),PRC_S2T0I1R2H0U2F1Q2O1A8H3E4Y9V4B0,2106085,
22,"후쿠시마 원전 오염수 해양투기 1년, 국민과 수산업계 보호를 위한 일본 정부의 오염수 해양투기 중단 및 한국 정부 대응 촉구 결의안",PRC_L2M4K0L8J2J7I0Q9Q5P5P0N1O7N5N4,2203319,
22,모두를 위한 통합교육 촉구 결의안,PRC_O2N4L1M1U2U0T1T6S1S0R3Y4Z9Y3Y9,2206490,
22,연금개혁 특별위원회 구성의 건,PRC_S2P5I0Q3I2C0M1N5E1O6T0F1T0M9Q2,2209175,
22,의사일정 변경동의의 건,PRC_E2X4U1B2S0I5U1O0H5X0E0P9W1V9M2,2206211,
22,2024년도 농림축산식품해양수산위원회 국정감사에 따른 감사원에 대한 감사요구안,PRC_Z2M4M1B2J1J3J1G6C3J3N0Y4E9M6M7,2206647,
22,의대정원 증원 추진과정에 대한 감사요구안,PRC_D2X5U0H1H1X7U2F3Z1H5F1F2E5P7Q0,2207635,
22,국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안,ARC_R2L4Y1Q0N0D2B1J2N4Y0P4K1S0F9G3,2204494,
22,산불피해지원대책 특별위원회 구성의 건,PRC_Z2C5V0D4L2K3Z1J7G0Y0I1G2A2R4U7,2210078,
22,2025년도 무역보험계약 체결 한도에 대한 동의안,PRC_A2H4S0Q9V0G2I1W7M1N3N4E3M6Y2J9,2203533,
22,대한민국 정부와 모로코왕국 정부 간의 사회보장에 관한 협정 비준동의안,PRC_Y2J4B0J8K2H7G1E1K1K0W5L6I1N5Q3,2203227,
22,비상계엄해제요구 결의안,PRC_E2W4R1Q2I0U4B0O0Y5Q5Z4N6H5E8O7,2206197,
22,의사일정 변경동의의 건,PRC_D2O4K1A2B0X5S1V0G5A1D1U2V5V8B7,2206213,
22,일본 정부의 사도 광산 세계유산 등재 추진 철회 및 일본 근대산업시설 유네스코 권고 이행 촉구 결의안,PRC_B2Y4K0K6M1Q3U1V6C5S5T2M7F3I8F2,2200467,
22,2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회 구성의 건,PRC_V2M5T0C3S1V3R1R3C4C1R3G8I8N7T3,2208899,
22,방송통신위원회의 불법적 2인 구조 및 공영방송 이사 선임 과정 등에 대한 감사원에 대한 감사요구안,PRC_E2U4U0H8V2S8M1G7I4G5W1D3D3W4B1,2203321,
22,윤석열 대통령 위헌적 비상계엄 선포 내란혐의 및 제주항공 여객기 참사 진상규명 관련 긴급현안질문 실시의 건,PRC_V2R5L0V1K0Q8G1O3V4I4B0J2X0G1P6,2207330,
22,2024년도 국토교통위원회 국정감사 관련 감사원에 대한 감사요구안,PRC_A2F4N1N2E1V9P1L4T0H2G2P8X4Z4C1,2207521,
22,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안),PRC_J2M5X0R4H1A7E1P3E3M5J3M2S4P1Q3,2210292,
22,2025년도에 발행하는 공급망안정화기금채권에 대한 국가보증동의안,PRC_O2I4G0I9N0M2I1J7Q1Y2K5O3I9B4Q5,2203532,
22,12·29 여객기 참사 피해자와 유가족에 대한 2차 가해 방지 및 엄정 대처 촉구 결의안,PRC_F2O5F0I1C1B5R1D7C4M5X4R0E3L2I3,2207578,
22,윤석열 정부의 비상계엄 선포를 통한 내란 혐의 진상규명 국정조사 결과보고서 채택의 건,PRC_C2F5H0D2U2P7K1E6M5N4Q1Q2W1S9G1,2208588,
22,윤석열 정부의 비상계엄 선포를 통한 내란 혐의 진상규명 국정조사특별위원회 활동기간 연장의 건,PRC_T2S5X0S2Z0R6H2H1K0Y7U5A8F7R0Q3,2207960,
22,헌법재판소 재판관 마은혁 임명 촉구 결의안(대안),PRC_R2G5P0Z2A1X4U1T1D1O7J1I4P9Y5D7,2208161,
22,특별검사후보추천위원회의 구성 및 운영 등에 관한 규칙 일부개정규칙안,PRC_D2E4D1C0A0I7J0I9G5F2N5M8M9L3J3,2204595,
22,법무부ㆍ검찰청ㆍ검사의 헌법ㆍ법령 위반 등 관련 감사원에 대한 감사요구안,PRC_D2M4G1Z2D0P2C1L7T0Y6A4Z7X2K9N3,2206195,
22,의사일정 변경동의의 건,PRC_W2L4X1B2N0Z5X1S0M5P0S4D1W5J6N7,2206212,
22,의사일정 변경동의의 건,PRC_L2U5C0N5H0P1I2K1O3A7S2C2U0P3E5,2210330,
22,서울서부지방법원 불법적 폭동사태 관련 긴급현안질문 실시의 건,PRC_J2T5V0F1V2H3Q1Q3S4E5I4L7G8N3S6,2207752,
22,대한민국과 르완다공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 및 조세 회피의 예방을 위한 협정 비준동의안,PRC_J2J4Q0P8K2D7P1M1F2W1H0P2C4E0Q5,2203228,
22,한미동맹 지지 결의안(대안),PRC_K2I5K0D3Q0S7I1J0Q0M1N3N4G7U7Z4,2208821,
22,대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정 제5조에 대한 특별조치에 관한 대한민국과 미합중국 간의 협정 비준동의안,PRC_P2N4M1G1X0I5Y1Y4J1Y3V3U2W5K9U8,2205260,
22,방송통신심의위원회 위원장(류희림) 사퇴 촉구 결의안,PRC_S2D5B0N3T1L1G1M4D1E7K5U0F1P6G1,2208819,
22,"김용원 상임위원 등 국가인권위원회의 헌정부정, 내란선전 행위와 관련한 감사원에 대한 감사요구안",PRC_Q2W5Y0I2U1N3Y1N7G0H9Z0Y0F5R0P5,2208162,
22,위헌적 비상계엄 선포를 통한 내란 행위의 진상규명을 위한 특별검사의 수사요구안,PRC_F2Y4Z1N2G0Y5Q1A4M1O0P4N2I4P3N1,2206226,
22,가자지구에서의 즉각적이고 영구적인 휴전 촉구 결의안(대안),PRC_J2W4W1K1Q2D7I2R0O3C7S1N5L1G0F5,2205994,
22,국군부대의 「국제연합 남수단 임무단(UNMISS)」 파견연장 동의안,PRC_C2G4P1J0B0A8W1S0I4A3R2F5R5W7X3,2204613,
22,방송통신심의위원회 위원장(류희림)의 민원사주와 은폐 의혹과 관련한 감사원에 대한 감사요구안,PRC_B2K5K0B3S1E1W1G4E0Z9I4L4M4E8B2,2208820,
22,AI 디지털교과서 도입과정에 대한 감사원 감사요구안,PRC_J2K5L0X2J1J8K1L0T3U7P2T4A1L6N4,2208268,
22,디자인보호법 일부개정법률안(대안),PRC_C2M5I0G4Q1A6Q1P5N0V1J2Z9Z2L4O2,2210293,
22,이진숙 방송통신위원회 위원장의 공무원으로서의 정치적 중립의무 위반 의혹 등에 대한 감사원에 대한 감사요구안,PRC_R2L4N1J0Z2N4Z2Y0V5B8W3W4E0Z8W2,2204913,
22,2012년 12월 11일 서울에서 서명된 대한민국 정부와 키르기즈공화국 정부 간의 소득과 자본에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정을 개정하는 의정서 비준동의안,PRC_L2D5Q0B1D2C2Y1H5J2B8A2O6X4I5K2,2207717,
22,대한민국 정부와 필리핀공화국 정부 간의 자유무역협정 비준동의안,PRC_Y2K4G0I8V2K7G1T1M0B1Z5W9G5F2Z8,2203224,
22,2024년도 행정안전위원회 국정감사에 따른 감사원에 대한 감사요구안,PRC_Z2J4E1Q1H2S0L1H9O5W5C4G1G4W4T2,2205778,
22,국군부대의 소말리아 아덴만 해역 파견연장 동의안,PRC_V2P4S1N0V0H2V1D4Z1V9J4L4Q7T8Q0,2204496,
22,장애인기업활동 촉진법 일부개정법률안(대안),PRC_O2A5B0M4Z1A7N1J3R3D3A4E7A6B2Z2,2210291,
22,국군부대의 「국제연합 레바논 평화유지군(UNIFIL)」 파견연장 동의안,PRC_Q2M4Y1R0L0X8W1L0V3J8Q3X4M8K3W5,2204612,
22,대한민국 정부와 바레인왕국 정부 간의 투자의 증진 및 보호를 위한 협정 비준동의안,PRC_Q2Z5P0F1K2M2K1C5W1U6I2E1P3L8R8,2207714,
22,대통령 관저 이전 관련 감사원에 대한 감사요구안,PRC_D2A5C0V1A0G9Y1S1C3J7I1T6Z3C4M9,2207403,
22,의사일정 변경동의의 건,PRC_W2N4M0L8E0A2F1D3M4Z9T1M2W7E8L2,2202525,
22,2025년도에 발행하는 한국장학재단채권에 대한 국가보증동의안,PRC_E2H4P0U9I0Q2J1C7S1B2I2X6D7Y8T4,2203531,
22,2025년도 임대형 민자사업(BTL) 한도액안,PRC_G2D4Z0W9Y0C2U1E6Y4I7B1D7J8L1Y8,2203521,
22,대한민국과 안도라공국 간의 소득에 대한 조세의 이중과세 방지와 탈세 및 조세 회피의 예방을 위한 협약 비준동의안,PRC_L2X5R0Q1P2L2Y1Z4X5D8N0B2B2E5N9,2207713,
22,의사일정 변경동의의 건,PRC_U2L4J1F2G0N5N1S0G4K9V2C8X0A5W9,2206210,
22,전기안전관리법 일부개정법률안(대안),PRC_G2D5H0F4N0Q8B1C6S1W5W1M6Q3Z5K8,2210289,
22,2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,PRC_Y2M4S1J1O2T7Z1F5V1V8H3U4Y1A2D7,2205945,
22,윤석열 대통령 배우자 김건희의 주가조작 사건 등의 진상규명을 위한 특별검사 수사요구안,PRC_E2C5D0Z2Z2Y1Y1W6V3W8D5E8D8D3B4,2208356,
22,12.29 여객기 참사 진상규명과 피해자 및 유가족의 피해구제를 위한 특별위원회 구성의 건,PRC_L2O5Y0C1D0D8F1Z3F2B9Y2Z9G5B2Z3,2207328,
22,"헌법재판소 재판관 이완규, 함상훈 지명 철회 촉구 결의안",PRC_X2M5K0D4D1N4T1K4H1L8E5X3Z0I1K5,2209823,
22,기후위기 특별위원회 구성의 건,PRC_Y2N5Q0F3N1H3R1K3J4F1Q2K0P6K2E0,2208898,
22,제419회국회(임시회) 회기결정의 건,PRC_L2L4L1X2T1Y0Q1A0K3F2S3S1B7R4M8,2206378,
22,쌀값 정상화를 위한 정부 대책 촉구 결의안,PRC_D2E4L1M1L2J0J1I1I4Q4R0P1N5O9N9,2205744,
22,민법 일부개정법률안(대안),PRC_D2R4G0H8P2B7P1V2D5H7Y0P3S7B2C4,2203266,
22,대한민국과 에콰도르공화국 간의 형사사법공조 협정 비준동의안,PRC_X2N4P0X8D2O7U1V1O2G4X5G1P7A1P0,2203229,
22,인천세관 마약 수사외압 의혹 사건 등 진상규명을 위한 특별검사 수사요구안,PRC_H2D5C0J2I1A1E1F5Z1S1S5A8B2G1O9,2208058,
22,윤석열 정부의 비상계엄 선포를 통한 내란 혐의 진상규명 국정조사계획서 승인의 건,PRC_W2R4D1V2O3C1F1X3Z3P5Z5P6P9Y1Z7,2207147,
22,대한민국 정부와 세르비아공화국 정부 간의 투자의 증진 및 보호를 위한 협정 비준동의안,PRC_F2K4K0E8A2Z7U1G1J2Q8E4U1J7A6E4,2203230,
22,해양법에 관한 국제연합협약에 따른 국가관할권 이원지역의 해양생물다양성 보전 및 지속가능한 이용에 대한 협정 비준동의안,PRC_V2H5J0N2E1N4V1W4S5T0W3U4A1S5K6,2208169,
